timestamp,src_ip_private,src_ip_public,src_ip_default,dst_ip_private,dst_ip_public,dst_ip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp,sport_ldaps,sport_cups,sport_imap4,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp,dport_ldaps,dport_cups,dport_imap4,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_6,protocol_17,protocol_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,npackets_b_verylow,npackets_b_low,npackets_b_medium,npackets_b_high,npackets_b_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,nbytes_b_verylow,nbytes_b_low,nbytes_b_medium,nbytes_b_high,nbytes_b_veryhigh,label_background,label_DoS_Hulk,label_DDoS,label_PortScan,label_other
5/7/2017 9:161129000,893,107,0,407,591,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,12,0,0,0,36,11,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,241,602,0,0,0,0,0,0,0,0,1,4,0,0,265,0,0,0,57,0,0,0,36,12,0,0,0,503,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,62,58,687,313,0,630,274,87,6,3,660,232,93,12,3,644,252,98,6,0,515,191,154,122,18,1000,0,0,0,0
5/7/2017 9:171130000,911,89,0,654,346,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,14,0,0,0,20,4,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,399,484,1,0,0,0,0,0,0,0,2,5,0,0,546,0,0,0,60,0,0,0,20,6,0,0,2,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,46,46,428,571,1,763,139,89,9,0,769,158,63,10,0,759,118,121,2,0,420,393,125,51,11,1000,0,0,0,0
5/7/2017 9:181131000,761,239,0,690,310,0,2,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,32,1,0,0,75,7,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,156,514,2,0,0,0,0,0,0,0,11,4,0,0,380,0,0,0,43,5,0,0,75,8,0,0,6,196,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,735,110,155,533,465,2,802,173,23,2,0,841,135,24,0,0,821,107,68,4,0,636,259,90,15,0,1000,0,0,0,0
5/7/2017 9:211132000,889,111,0,666,333,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,27,0,0,0,22,11,0,0,0,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,269,582,0,0,0,0,0,0,0,0,5,4,0,0,506,0,0,0,112,0,0,0,22,12,0,0,0,195,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,49,87,460,540,0,800,153,45,2,0,816,142,37,5,0,795,111,89,5,0,523,344,96,24,13,1000,0,0,0,0
5/7/2017 9:231133000,878,122,0,453,547,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,15,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,81,781,1,0,0,0,0,0,0,0,1,8,0,0,316,0,0,0,195,0,0,0,15,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,10,116,668,331,1,654,264,74,7,1,624,311,56,6,3,603,278,111,8,0,442,248,253,46,11,1000,0,0,0,0
5/7/2017 9:231134000,955,45,0,710,290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,6,2,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,30,916,0,0,0,0,0,0,0,0,2,0,0,0,652,0,0,0,61,0,0,0,6,4,0,0,2,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,6,43,340,660,0,699,242,58,0,1,719,245,34,1,1,712,161,121,6,0,348,427,197,23,5,1000,0,0,0,0
5/7/2017 9:231135000,846,154,0,833,167,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,24,0,0,0,23,1,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,83,733,0,0,0,0,0,0,0,0,3,4,0,0,654,0,0,0,46,0,0,0,23,1,0,0,1,96,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,834,38,128,322,678,0,902,89,9,0,0,916,77,7,0,0,913,62,24,1,0,529,423,48,0,0,1000,0,0,0,0
5/7/2017 9:251136000,806,194,0,647,352,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,31,0,0,0,45,8,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,264,484,2,0,0,0,0,0,0,0,3,0,0,0,391,0,0,0,107,10,0,0,45,9,0,0,9,201,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,788,47,165,546,452,2,783,168,44,5,0,841,107,45,7,0,819,103,74,4,0,606,268,82,30,14,1000,0,0,0,0
5/7/2017 9:271137000,887,113,0,667,333,0,1,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,17,3,0,0,56,12,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,128,678,1,0,0,0,0,0,0,0,8,8,0,0,467,0,0,0,70,2,0,0,56,15,0,0,8,161,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,804,71,125,461,538,1,704,232,59,4,1,782,156,53,7,2,741,151,100,8,0,551,282,115,39,13,1000,0,0,0,0
5/7/2017 9:291138000,886,114,0,824,176,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,14,0,0,0,6,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,112,764,0,0,0,0,0,0,0,0,5,0,0,0,691,0,0,0,31,2,0,0,6,0,0,0,2,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,877,14,109,299,701,0,859,96,36,9,0,872,91,27,10,0,859,79,59,3,0,490,399,60,40,11,1000,0,0,0,0
5/7/2017 9:301139000,919,81,0,936,63,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,0,0,0,1,1,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,248,668,0,0,0,0,0,0,0,0,1,0,0,0,846,0,0,0,26,0,0,0,1,1,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,26,61,150,850,0,966,30,4,0,0,970,25,5,0,0,964,24,12,0,0,464,521,8,7,0,1000,0,0,0,0
5/7/2017 9:301140000,907,93,0,317,683,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30,0,0,0,27,1,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,288,589,1,0,0,0,0,0,0,0,1,5,0,0,208,0,0,0,293,0,0,0,27,1,0,0,1,358,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,900,21,79,763,236,1,568,308,114,10,0,562,329,97,12,0,542,228,222,8,0,436,211,245,79,29,1000,0,0,0,0
5/7/2017 9:301141000,722,278,0,572,428,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,104,0,0,0,42,13,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,175,489,1,0,0,0,0,0,0,0,6,3,0,0,250,0,0,0,138,0,0,0,42,14,0,0,1,243,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,703,112,185,694,305,1,757,193,38,12,0,807,149,29,15,0,785,122,88,5,0,690,181,97,17,15,1000,0,0,0,0
5/7/2017 9:331142000,914,86,0,685,314,1,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,20,0,0,0,30,4,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,260,614,1,0,0,0,0,0,0,0,4,4,0,0,564,0,0,0,68,0,0,0,30,8,0,0,1,215,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,24,75,400,599,1,754,186,52,8,0,803,138,49,10,0,768,116,109,7,0,476,379,96,39,10,1000,0,0,0,0
5/7/2017 9:341143000,924,76,0,734,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,65,856,0,0,0,0,0,0,0,0,1,4,0,0,646,0,0,0,172,0,0,0,1,1,0,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,920,12,68,350,650,0,870,116,13,1,0,873,113,11,3,0,852,101,47,0,0,532,384,70,10,4,1000,0,0,0,0
5/7/2017 9:351144000,928,72,0,737,263,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,35,0,0,0,26,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,19,879,0,0,0,0,0,0,0,0,2,0,0,0,649,0,0,0,149,0,0,0,26,1,0,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,918,11,71,324,676,0,825,147,24,4,0,845,128,22,5,0,831,89,79,1,0,474,411,89,14,12,1000,0,0,0,0
5/7/2017 9:351145000,829,171,0,551,449,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,62,0,0,0,53,13,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,155,603,2,0,0,0,0,0,0,0,2,16,0,0,329,0,0,0,170,0,0,0,53,14,0,0,3,223,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,818,52,130,603,395,2,701,199,84,16,0,747,164,69,20,0,721,138,138,3,0,587,226,117,47,23,1000,0,0,0,0
5/7/2017 9:381146000,821,179,0,631,368,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,30,5,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,105,677,0,0,0,0,0,0,0,0,0,8,0,0,428,0,0,0,94,0,0,0,30,7,0,0,2,241,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,32,152,536,464,0,710,240,44,6,0,766,180,45,8,1,758,139,103,0,0,582,248,104,51,15,1000,0,0,0,0
5/7/2017 9:391147000,902,98,0,721,279,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,36,0,0,0,25,1,0,0,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,128,73,799,1,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,102,3,0,0,25,0,0,0,3,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,895,14,91,360,639,1,760,152,78,10,0,784,135,60,21,0,767,110,122,1,0,475,353,87,57,28,1000,0,0,0,0
5/7/2017 9:401148000,836,164,0,667,333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,5,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,35,794,1,0,0,0,0,0,0,0,1,0,0,0,482,0,0,0,200,3,0,0,0,7,0,0,4,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,4,164,511,488,1,804,177,18,1,0,829,150,20,1,0,798,140,59,3,0,574,310,98,16,2,1000,0,0,0,0
5/7/2017 9:401149000,814,186,0,699,300,1,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,62,0,0,0,42,9,0,0,2,123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,248,191,561,2,0,0,0,0,0,0,0,2,8,0,0,449,0,0,0,84,11,0,0,42,9,0,0,7,176,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,796,52,152,490,508,2,770,182,45,3,0,813,148,34,5,0,783,131,84,2,0,517,335,125,18,5,1000,0,0,0,0
5/7/2017 9:421150000,854,146,0,671,329,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,45,0,0,0,24,8,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,163,653,0,0,0,0,0,0,0,0,4,8,0,0,478,0,0,0,129,0,0,0,24,11,0,0,2,174,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,836,37,127,490,510,0,763,200,28,9,0,809,152,28,11,0,790,119,82,9,0,545,300,115,27,13,1000,0,0,0,0
5/7/2017 9:431151000,860,140,0,579,420,1,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,44,0,0,0,38,0,0,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,374,442,2,0,0,0,0,0,0,0,4,4,0,0,405,0,0,0,155,3,0,0,38,0,0,0,3,226,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,842,94,64,551,447,2,671,213,108,8,0,698,215,78,9,0,690,166,137,7,0,470,275,175,64,16,1000,0,0,0,0
5/7/2017 9:451152000,860,140,0,697,303,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,13,6,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,159,258,583,1,0,0,0,0,0,0,0,2,0,0,0,534,0,0,0,102,4,0,0,13,6,0,0,4,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,63,84,441,558,1,744,228,26,2,0,801,176,21,2,0,773,146,80,1,0,498,336,143,20,3,1000,0,0,0,0
5/7/2017 9:461153000,816,184,0,623,377,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,36,0,0,0,22,2,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,174,614,0,0,0,0,0,0,0,0,5,4,0,0,409,0,0,0,116,0,0,0,22,3,0,0,1,236,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,800,75,125,568,432,0,725,224,49,2,0,761,204,33,2,0,731,178,86,5,0,529,267,183,16,5,1000,0,0,0,0
5/7/2017 9:471154000,856,144,0,751,249,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,162,0,0,0,33,6,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,211,507,1,0,0,0,0,0,0,0,0,4,0,0,339,0,0,0,251,0,0,0,33,7,0,0,2,113,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,754,61,185,621,378,1,710,225,60,5,0,783,159,52,5,1,624,301,68,7,0,648,232,71,38,11,851,0,0,0,149
5/7/2017 9:481155000,859,141,0,742,254,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,72,0,0,0,11,3,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,192,612,0,0,0,0,0,0,0,0,0,4,0,0,264,0,0,0,369,3,0,0,11,3,0,0,2,155,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,39,148,716,284,0,578,377,37,8,0,816,147,27,9,1,565,338,93,4,0,678,182,109,18,13,717,0,0,0,283
5/7/2017 9:491156000,868,132,0,708,288,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,9,1,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,232,625,1,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,345,1,0,0,9,2,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,863,53,84,671,328,1,606,309,76,8,1,769,154,66,10,1,617,226,156,1,0,600,211,116,57,16,742,0,0,0,258
5/7/2017 9:491157000,888,112,0,738,254,8,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,23,0,0,0,2,9,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129,182,689,0,0,0,0,0,0,0,0,1,4,0,0,365,0,0,0,325,14,0,0,2,10,0,0,3,141,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,867,43,90,611,389,0,705,258,35,2,0,830,135,32,3,0,713,167,119,1,0,618,257,80,37,8,787,0,0,0,213
5/7/2017 9:501158000,884,116,0,735,264,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,56,0,0,0,30,2,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,136,708,1,0,0,0,0,0,0,0,1,6,0,0,399,0,0,0,265,10,0,0,30,2,0,0,2,155,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,875,37,88,559,440,1,716,218,56,10,0,823,128,34,15,0,739,113,144,3,1,594,262,105,24,15,817,0,0,0,183
5/7/2017 9:511159000,850,150,0,800,200,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,63,0,0,0,22,3,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,82,738,0,0,0,0,0,0,0,0,0,10,0,0,244,0,0,0,403,0,0,0,22,4,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,844,63,93,730,270,0,708,248,40,4,0,854,106,32,7,1,741,87,166,6,0,748,129,85,27,11,658,0,0,0,342
5/7/2017 9:521160000,816,184,0,597,403,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,36,0,0,0,13,4,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,258,518,1,0,0,0,0,0,0,0,1,4,0,0,302,0,0,0,140,0,0,0,13,4,0,0,2,317,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,786,70,144,681,318,1,701,275,23,1,0,759,215,24,2,0,728,141,125,6,0,591,203,183,18,5,973,0,0,0,27
5/7/2017 9:531161000,858,142,0,705,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,3,1,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,327,527,0,0,0,0,0,0,0,0,1,0,0,0,355,0,0,0,270,0,0,0,3,1,0,0,0,224,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,67,75,641,359,0,749,241,9,1,0,832,158,9,1,0,728,129,143,0,0,585,284,121,8,2,810,0,0,0,190
5/7/2017 9:531162000,899,101,0,611,388,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,22,6,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,304,554,0,0,0,0,0,0,0,0,2,0,0,0,451,0,0,0,121,1,0,0,22,8,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,876,48,76,519,481,0,662,205,122,10,1,709,194,84,12,1,688,150,148,14,0,445,307,176,54,18,984,0,0,0,16
5/7/2017 9:541163000,861,139,0,772,227,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,0,0,12,1,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,68,768,1,0,0,0,0,0,0,0,2,0,0,0,346,0,0,0,325,6,0,0,12,1,0,0,3,149,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,847,40,113,636,363,1,654,304,31,11,0,841,120,22,17,0,718,120,160,2,0,687,178,93,22,20,760,0,0,0,240
5/7/2017 9:541164000,813,187,0,821,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,24,4,0,0,1,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,149,618,0,0,0,0,0,0,0,0,0,2,0,0,185,0,0,0,424,1,0,0,24,5,0,0,3,144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,790,109,101,786,214,0,778,206,13,3,0,923,62,12,3,0,806,53,141,0,0,826,113,51,7,3,620,0,0,0,380
5/7/2017 9:561165000,867,133,0,721,278,1,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,55,0,0,0,23,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,256,573,1,0,0,0,0,0,0,0,2,3,0,0,384,0,0,0,241,0,0,0,23,0,0,0,2,189,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,847,81,72,591,408,1,718,231,50,1,0,815,149,36,0,0,740,106,149,5,0,606,243,119,30,2,843,0,0,0,157
5/7/2017 9:571166000,926,74,0,714,286,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,27,0,0,0,15,5,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,310,592,0,0,0,0,0,0,0,0,1,7,0,0,457,0,0,0,241,0,0,0,15,5,0,0,0,187,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,42,40,523,477,0,745,194,58,3,0,805,145,46,2,2,746,117,132,5,0,541,306,116,33,4,848,0,0,0,152
5/7/2017 9:571167000,887,113,0,684,315,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,24,0,0,0,7,2,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,316,559,1,0,0,0,0,0,0,0,2,4,0,0,388,0,0,0,276,0,0,0,7,5,0,0,0,196,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,58,60,600,399,1,720,202,64,14,0,802,147,36,15,0,721,104,172,3,0,571,262,122,29,16,834,0,0,0,166
5/7/2017 9:581168000,798,202,0,733,265,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,30,0,0,0,32,9,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,87,667,0,0,0,0,0,0,0,0,4,0,0,0,238,0,0,0,298,0,0,0,32,9,0,0,2,192,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,779,89,132,720,280,0,703,268,28,1,0,825,155,19,1,0,729,132,135,4,0,703,156,128,11,2,743,0,0,0,257
6/7/2017 10:001169000,787,213,0,615,385,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,56,0,0,0,45,10,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,208,509,1,0,0,0,0,0,0,0,0,7,0,0,348,0,0,0,63,5,0,0,45,10,0,0,2,288,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,771,89,140,595,404,1,725,213,56,6,0,757,181,56,6,0,718,164,117,1,0,541,257,140,48,14,993,0,0,0,7
6/7/2017 10:011170000,805,195,0,621,378,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,49,5,0,0,0,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,263,485,1,0,0,0,0,0,0,0,2,0,0,0,397,0,0,0,64,3,0,0,49,6,0,0,2,257,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,791,83,126,543,456,1,688,231,78,3,0,748,171,77,4,0,706,168,122,4,0,548,230,157,53,12,1000,0,0,0,0
6/7/2017 10:031171000,870,130,0,653,347,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,33,0,0,0,38,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,227,600,1,0,0,0,0,0,0,0,2,8,0,0,500,0,0,0,105,0,0,0,38,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,861,68,71,461,538,1,716,224,48,12,0,795,155,33,17,0,774,134,86,6,0,524,339,101,18,18,1000,0,0,0,0
6/7/2017 10:041172000,869,131,0,637,363,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,33,0,0,0,31,15,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,186,629,0,0,0,0,0,0,0,0,6,8,0,0,452,0,0,0,103,0,0,0,31,16,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,846,55,99,502,498,0,685,261,51,3,0,755,199,43,3,0,719,180,96,5,0,486,328,157,25,4,1000,0,0,0,0
6/7/2017 10:061173000,782,218,0,660,340,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,55,0,0,0,63,3,0,0,2,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,172,533,3,0,0,0,0,0,0,0,0,16,0,0,383,0,0,0,66,10,0,0,63,4,0,0,9,210,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,770,69,161,539,458,3,748,208,36,6,2,826,132,35,4,3,795,119,80,6,0,596,263,114,19,8,1000,0,0,0,0
